"id","source_id","external_id","url","title","content","posted_at","scraped_at","deadline_at","hash"
80,4,,https://plus.cnu.ac.kr/_prog/_board/?mode=V&no=2508245&code=sub07_070808&site_dvs_cd=kr&menu_dvs_cd=070808&skey=&sval=&site_dvs=&ntt_tag=&GotoPage=1,[대전관광공사] 디지털 관광 인재 육성 아카데미 (~8.14 까지),"[대전관광공사] 디지털 관광 인재 육성 아카데미 (~8.14 까지) ○ 주최사 / 과정명 대전관광공사 / 2025년 관광업 실무역량 강화 아카데미 ​ ○ 활동내용 관광 데이터 및 A.I를 활용하여 로컬 상권 및 관광을 활성화 할 수 있는 마케팅 전략 기획 역량 강화 프로그램 ​ ○ 모집 기간 홍보 시작일 ~ 8월 14일 (목) 18시까지 ​ ○ 모집 대상(+졸업생 가능여부) - 대전·세종 관광 분야 취업 희망자 - 관광 종사자(예비자) 및 유관기관 종사자 - 대전·세종 소재 대학생 누구나 ○ 교육 기간 2025년 8월 19일 (화) ~ 8월 27일 (수) * 세부 교육일시는 아래 커리큘럼을 참고해주세요 ​○ 프로그램 세부내용 [1회차] 2025.08.19.(화) 13:00 ~ 17:00 ㅣ 4시간 관광 최전선, 데이터로 읽는 여행 트렌드 참가자 오리엔테이션 (O.T) 빅데이터로 보는 관광 트렌드 및 여행 콘텐츠 분석 [2회차] 2025.08.20.(수) 13:00 ~ 17:00 ㅣ 4시간 지역을 살리는 지속가능한 관광 비즈니스 모델 (*노트북 지참) 2025 위치정보 우수 비즈니스 모델 발굴 공모전 수상 사례 발표 (A.I 로컬 탐방 지도 제작 솔루션 '힙플(Hipple)') 최종 마케팅 기획안 작성을 위한 PPT 구조화 및 시각화 스킬 [3회차] 2025.08.21.(목) 13:00 ~ 17:00 ㅣ 4시간 데이터로 보는 관광, 상권을 깨우는 로컬의 힘 (*노트북 지참) S-Biz 상권정보시스템 활용 상권 데이터 분석 실습 한국관광 데이터랩 활용 관광 데이터 분석 실습 [4회차] 2025.08.22.(금) 13:00 ~ 17:00 ㅣ 4시간 실전 관광 A.I 활용 기초 생성형 A.I 시대, 관광업 일하는 방식의 변화 A.I 를 활용한 관광 홍보 이미지 제작 및 디지털 마케팅 기초 [5회차] 2025.08.27.(수) 13:00 ~ 17:00 ㅣ 4시간 대전-세종 지역 관광 활성화 마케팅 기획안 발표 기획안 발표 및 피드백 (개인 또는 팀) 대한민국 최고 A.I 데이터 전문가 명사특강 ○ 참가 비용 유/무 무료교육 ○ 교육 장소 대전세종관광기업지원센터 6층 대회의실 (대전 중구 대종로488번길 54 / 은행동 65-1) ​ ○ 활동 혜택 수료 시, 대전관광공사 명의 수료증 및 시상품 제공 ○ 수료요건 온라인 사전교육 이수 (약 3시간 내외) 오프라인 교육 총 5회 중 3회 이상 출석 ​ ○ 지원 방법 네이버 폼 작성하여 제출 https://naver.me/FYqJezxD ​ ○ 공식 홈페이지 (대전세종관광기업지원센터) http://tourbiz.daejeonsejong.or.kr ​ ○ 문의처 : 프로그램 운영 사무국 Tel. 042-825-7000 ㅣ H.P 010-6799-2203",,"2025-08-12 10:58:50",,d5c75e5bdee36e2c4db9dcc0de60f3ae0b31aedce2e317e5531f87b679926109
81,4,,https://plus.cnu.ac.kr/_prog/_board/?mode=V&no=2508244&code=sub07_070808&site_dvs_cd=kr&menu_dvs_cd=070808&skey=&sval=&site_dvs=&ntt_tag=&GotoPage=1,"2025 대전역마을 도시재생 주민공모사업 우리 마을 사진작가 모집","2025 대전역마을 도시재생 주민공모사업으로 '우리 마을 사진작가'를 모집하고있습니다. 대전역마을 현장지원센터의 지원을 받아 대전 지역 주민들에게 전문 강사의 특강을 제공하고 품평회를 통해 선정된 사진은, 0시 축제 기간 내 사진전 부스에서 전시 기회를 받을 수 있습니다! 🎯 대상: 교육 기간 내 대전 거주자 🗓️ 일정: 7/22~31 (화,목) 10:00~12:00 ※ 29일은 09:00 📍 장소: 대전역 도보 5분 (동구 중동 8-18, 3층) 💵 비용: 무료 📱 준비물: 스마트폰 ✅ 교육 내용: - 스마트폰 사진 촬영 기법 등 이론 - 사진 실습 교육 - 마을 기록하는 이유와 가치 ✅ 혜택: - 전문 강사 교육 - 0시 축제 사진 전시회 참가 기회(품평회를 통해 선정) ✅ 추천 대상: - 방학 기간 중 오전 시간 활용 희망자 - 사진 관련 경험*촬영 사진 전시 경험 희망자 자세한 사항은 첨부파일 내 QR코드 혹은 다음 링크 https://forms.gle/KjGFvfVCqNW5t59d9",,"2025-08-12 10:58:53",,"2bf51f9154a08cf252e821ab5aedbaf88045a7faef53b225df34ab98770c0010"
82,4,,https://plus.cnu.ac.kr/_prog/_board/?mode=V&no=2508196&code=sub07_070808&site_dvs_cd=kr&menu_dvs_cd=070808&skey=&sval=&site_dvs=&ntt_tag=&GotoPage=1,[한국교육환경보호원] 제3기 KEEPA 학교소리단 모집 (~7. 21.(월)),"■ 제3기 KEEPA 학교소리단 모집 한국교육환경보호원은 학교 현장과의 지속적인 소통 체계를 형성하고 학교 중심의 실효성 있는 정책·제도개선을 위하여 『제3기 KEEPA 학교소리단』모집을 다음과 같이 진행하오니, 관심 있는 분들의 많은 신청 바랍니다. ​ ​ ■ 운영 안내 - 활동기간 : 2025. 7.~2026 . 6. (위촉월로부터 12개월) - 활동내용 ① 학교 현장 모니터링 및 정책제안서 작성 (격월 1회) ② 기관 창립기념 포럼, 토론회·간담회 등 주요 기관 행사 참여 ③ 학교소리단 정기 온·오프라인 회의(연1회) 참여 및 사례 공유 ■ 모집안내 - 모집기간 : 2025. 7. 8.(화)~7. 21.(월) (14일간) - 제출서류 : 지원서 1부, 개인정보 수집·이용 및 제공 동의서 1부 - 지원방법 : 제출서류(지원서 1부, 개인정보 수집·이용 및 제공 동의서 1부) 이메일 제출 * 전자우편 제출처 : planning@schoolkeepa.or.kr (파일명은 '제3기 학교소리단 지원서(지원자 이름)'으로 제출) ■ 문의사항 : 한국교육환경보호원 경영기획팀 담당자 (☎043-710-4027)",,"2025-08-12 10:58:56",,"9929681b4c03b0771f5f05bb886f4956e7f9731509867fd50ffca3c849019b32"
83,4,,https://plus.cnu.ac.kr/_prog/_board/?mode=V&no=2508132&code=sub07_070808&site_dvs_cd=kr&menu_dvs_cd=070808&skey=&sval=&site_dvs=&ntt_tag=&GotoPage=1,하나원큐 아이디어 챌린지(대전창조경제혁신센터 × 하나은행 창업경진대회) 모집 공고,"대전창조경제혁신센터는 하나은행과 협업하여 지역 내 우수 청년창업자를 발굴하고 미래 혁신 인재를 육성하기 위해, 일상 속 문제를 해결할 수 있는 '금융서비스 관련 혁신적인 창업 아이디어' 를 주제로 창업경진대회를 개최하오니, 많은 관심과 참여 바랍니다. 가. 공고명: 하나원큐 아이디어 챌린지 (대전창조경제혁신센터 × 하나은행 창업경진대회) 모집 공고 나. 공고·접수기간 : 2025. 7. 14.(월) ~ 7. 31.(금) 18:00 다. 참가대상 1) 고교리그: 관내 고등학생 2) 일반리그: 관내 대학교(원) 재학생 및 관내 거주자 라. 주 제: 일상 속 문제를 해결할 수 있는 금융서비스 관련 혁신적인 창업 아이디어 마. 선정규모: 대상 2점, 우수상 4점, 장려상 7점 / 총 13점 / 총상금 500만원 바. 협업기관: 하나은행 사. 신청방법 : 붙임 신청서류 양식 작성 후 이메일 제출( irek1742@ccei.kr ) ​아. 문 의 처 : 글로벌상생협력실(042-385-0636) >> 모집공고 바로가기 https://ccei.creativekorea.or.kr/daejeon/custom/notice_view.do?no=35769÷_code=&pn=1&kind=my&sPtime=now&sMenuType=&pagePerContents=8&cmntySeqNum=&menuSeqNum=&storyList=&sdate=&edate=&orderByVal=1&title=",,"2025-08-12 10:58:59",,"6d0955e64128a247ef8893c5f26e0d00204f821c3802c9f83f07e8977be59f92"
84,4,,https://plus.cnu.ac.kr/_prog/_board/?mode=V&no=2508100&code=sub07_070808&site_dvs_cd=kr&menu_dvs_cd=070808&skey=&sval=&site_dvs=&ntt_tag=&GotoPage=1,"2025 인스타 'YURAM' 여행 굿즈 나눔 이벤트 안내","안녕하세요! 여행 컨텐츠 개발 및 굿즈 제작팀 ""유람(YURAM)""입니다✈️ 2025년 최장기간 장마철을 대비하여 유람이 자체제작한 데오드란트를 여러분들께 무료로 나눠드리는 이벤트를 진행하고 있습니다! 현재 참여자가 저조하여 게시글을 올리게 되었습니다. 참여해주시면 상품도 지급해드리오니, 많은 참여 부탁드립니다 :) ⏰소요시간 :❗️30초❗️ 🎁참여해주시는 모든 분들께는 데오드란트를 비롯하여 여름철에 사용하기 좋은 이벤트 상품을 제공해드릴 예정이고, 소진 시에는 스타벅스 기프티콘, 편의점 교환권 등 소소하게 하나를 추첨드리고 있습니다👍🏻 ➡️[폼 링크] https://moaform.com/q/7SWjkd (※ 인스타) https://www.instagram.com/yu_ram__?igsh=Zjh2dDI1YmVxZDVi&utm_source=qr 관심 있으신 분들은 많은 참여부탁드립니다! :) ※사칭 및 사기(종교,금전요구 등)을 금합니다.",,"2025-08-12 10:59:02",,fd0579f0f71869ff0aed68f7ca7fa5f4b2de76533567fb20a5c808c0499a5132
85,4,,https://plus.cnu.ac.kr/_prog/_board/?mode=V&no=2508035&code=sub07_070808&site_dvs_cd=kr&menu_dvs_cd=070808&skey=&sval=&site_dvs=&ntt_tag=&GotoPage=2,"2025년 유성구청소년수련관 캐릭터 공모전 안내","1. 기 간: 2025. 5. 13. ~ 12. 20. ○ 접수기간: 2025. 5. 13.(화) ~ 9. 1.(월) ○ 수상자 시상: 12. 20.(토) 예정 2. 대 상: 누구나(개인 또는 팀) 3. 주요내용: 유성구청소년수련관을 대표할 수 있는 홍보용 캐릭터 공모 ○ 유성구청소년수련관을 대표할 수 있는 캐릭터 ○ 유성구청소년수련관 CI를 활용한 캐릭터 ○ 청소년이 공감 할 수 있는 친근하고 활기찬 캐릭터 4. 시상계획: 금1,000,000원(금일백만원) ○ 최우수상: 상장 및 250,000원 상당 상품권 ○ 우 수 상: 상장 및 150,000원 상당 상품권 ○ 장 려 상: 상장 및 50,000원 상당 상품권 5. 신청방법: 수련관 홈페이지 내 신청서 작성 후 이메일제출 6. 문의사항: 미래사업팀 042)820-8912",,"2025-08-12 10:59:08",,a940845e387928dcbb1893cb34b7be18795f57eece20808d57cf4ef55619e78d
86,4,,https://plus.cnu.ac.kr/_prog/_board/?mode=V&no=2508027&code=sub07_070808&site_dvs_cd=kr&menu_dvs_cd=070808&skey=&sval=&site_dvs=&ntt_tag=&GotoPage=2,일요일 13일 4대4 족구 뜨실분,저희 4명 그쪽 4명 족구 하실분 연락 해주십쇼 저희 스파이크 못하는 수준 정도 코트는 카이스트 체육강당 저희가 빌릴거고 공 네트 다 있어요 카톡 아이디 jsh5360,,"2025-08-12 10:59:12",,"2d31e52ee68c02a9db2ab4d2e49af03651e981661dd468ddafa0a112106ed4ae"
87,4,,https://plus.cnu.ac.kr/_prog/_board/?mode=V&no=2507990&code=sub07_070808&site_dvs_cd=kr&menu_dvs_cd=070808&skey=&sval=&site_dvs=&ntt_tag=&GotoPage=2,"2025년 보훈 공공데이터 활용 및 데이터 분석 공모전 응모기간 연장 안내",ㅇ 응모기간(연장) : 2025. 5. 1. ~ 2025. 7. 16. (수) 18시 ㅇ 응모방법 : mpvaDATA@korea.kr 계정으로 전자우편 송부 * 기타 공모 주제 등 세부사항 : 붙임 공고문 또는 대회 홈페이지 참조,,"2025-08-12 10:59:14",,"3f2d8d29336580bd67b5d8ee0ef86e330677f81731ac2094922737a282f9c453"
88,4,,https://plus.cnu.ac.kr/_prog/_board/?mode=V&no=2507986&code=sub07_070808&site_dvs_cd=kr&menu_dvs_cd=070808&skey=&sval=&site_dvs=&ntt_tag=&GotoPage=2,"2025년 충북혁신도시 공공데이터 분석·활용 아이디어 공모전","1. 공모전 개요 ㅇ 명 칭 : 2025년 충북혁신도시 공공데이터 분석·활용 아이디어 공모전 ㅇ 참가자격 : 전 국민 누구나(개인 또는 4인 이내 팀) ㅇ 공모주제 : 주최기관이 개방하고 있는 공공데이터를 활용하여 충북지역 사회 발전 및 현안 해결에 대한 아이디어를 자유롭게 제시 ㅇ 접수기간 : 2025. 5. 16.(금) ~ 7.10.(목) ※ 당초 접수기간이 6.30.(월)까지였으나 10일 연장 ㅇ 제출방법 : 온라인 접수(네이버 폼 : naver.me/FmfD2WOR) ㅇ 시상내역 : 최우수 100만원(3팀), 우수 50만원(3팀), 장려 30만원(3팀) 2. 문의 : 공모전 운영 사무국(02-2233-4016, data@intoinmedia.com)",,"2025-08-12 10:59:18",,"9ded7e8120b9907d301f4ce802942e195d5c8ba66bc401776a6968334a51ef4c"
89,4,,https://plus.cnu.ac.kr/_prog/_board/?mode=V&no=2507898&code=sub07_070808&site_dvs_cd=kr&menu_dvs_cd=070808&skey=&sval=&site_dvs=&ntt_tag=&GotoPage=2,???? 포트폴리오용 디자인 실습 소모임 모집,"안녕하세요 저는 충남대 영문학과 4학년이고, 전공과는 다르게 3D 그래픽 디자이너로 취업 준비 중인 학생입니다. 취준하면서 크몽 같은 프리랜서 플랫폼으로 소소하게 용돈벌이도 하려 하는데요, 강의 포트폴리오가 없어서 이참에 하면서 강의안과 포폴을 준비해보려 합니다 ✔️ 소모임은 어떻게 진행 되나요? ✅ 강의는 무료로 진행됩니다 제가 강의는 초짜라 무료로 진행하는 대신 강의에 대한 피드백 주셔야 하구요, 소모임이 다 끝난 후 크몽에 올릴 후기만 잘 써주시면 됩니다. ✅ 배워보고 싶은 주제 골라서 신청하기 👉 신청은 네이버폼으로 간단하게 받고 있어요. ✅ 4명이상 모이면 바로 진행 신청자 4명이 안 모이면 아쉽지만 강의는 진행하지 않습니다 📚 실습 주제 목록(택1) 1. 포토샵 – 사진 합성 / 보정 / 간단한 포스터 제작 2. 일러스트레이터 – 로고 제작 실습 3. 망고보드 – 초보자도 쉽게 만드는 인스타 피드 & 유튜브 썸네일 팁 4. 디지털 드로잉 – 프로크리에이트로 굿즈 제작 스케치 🕒 모집기간 ~ 7월 첫째 주까지! (그 전에 4명 이상 모이면 바로 시작합니다.) ✍️ 신청 방법 아래 네이버폼 링크로 신청해주세요. 모집 마감 후 개별 연락 드립니다. ✅ [신청 폼 바로가기] https://naver.me/57Q5Ajcm 그 외 궁금하신 사항들은 모두 오픈채팅방으로 문의 바랍니다. 답장 최대한 빠르게 해드릴게요 👉https://open.kakao.com/o/snkeOpEh 📌 포토샵, 일러스트, 망고보드 직접 결제하셔야 합니다. 제가 갖고 있는건 포토샵, 일러스트 크랙밖에 없습니다. 공유 해드릴 수는 있습니다 . 📌 더 배우고 싶으신 것 있으시면 알려주세요, 저도 같이 배워볼게요(참고로 블렌더 모델링 연습중) 📌 강의는 실습 질의응답 즉각 피드백을 위해 대면으로 진행합니다. 상황에 따라 줌 병행할 수 있습니다. 실습 장소는 갈마동 청춘스럽, 아니면 둔산동 청춘정거장 이용할 예정입니다! 포폴 노션👉https://www.notion.so/222749813dd680258392e2bfebe33e8a?source=copy_link",,"2025-08-12 10:59:37",,"49c8319d70a9daad704d5d76b18d3c209906a538e57265c0a03efa658245596e"
90,4,,https://plus.cnu.ac.kr/_prog/_board/?mode=V&no=2507855&code=sub07_070808&site_dvs_cd=kr&menu_dvs_cd=070808&skey=&sval=&site_dvs=&ntt_tag=&GotoPage=2,[대전관광공사] 관광업 실무역량 강화 아카데미 교육생 모집 (~7.16 까지),"[대전관광공사] 관광업 실무역량 강화 아카데미 교육생 모집 (~7.16 까지) ○ 주최사 / 과정명 대전관광공사 / 2025년 관광업 실무역량 강화 아카데미 ○ 활동내용 관광업 종사자를 대상으로 진행하는 관광 상품 기획 고도화 · 온라인 판로개척 등의 실무 역량 강화 프로그램 ○ 모집 기간 2025년 6월 24일 (화) ~ 7월 16일 (수) ○ 모집 인원 선착순 50명 이내 ○ 모집 대상(+졸업생 가능여부) - 대전·세종 관광 분야 취업 희망자 - 관광 종사자(예비자) 및 유관기관 종사자 - 대전·세종 소재 대학생 누구나 ○ 교육 기간 2025년 7월 22일 (화) ~ 7월 30일 (수) * 세부 교육일시는 아래 커리큘럼을 참고해주세요 ○ 프로그램 세부내용 [1회차] 2025.07.22.(화) 13:00 ~ 17:00 ㅣ 4시간 팔리는 관광상품 기획 및 니즈 발굴 노하우 : 내 비즈니스를 관광 콘텐츠로 바꾸기 참가자 오리엔테이션 (O.T) 명사특강 : 팔리는 관광 콘텐츠! 관광벤처 명사 특강 빅데이터를 활용한 관광객 니즈 분석 및 기획 방향 도출 [2회차] 2025.07.23.(수) 13:00 ~ 17:00 ㅣ 4시간 소비자를 사로잡는 관광 상품 설계법 : 여행자가 선택하는 상품은 따로 있다 ! 콘텐츠 구성 · 가격 · 스토리텔링 기반 상품 기획 전략 타겟 고객 설정에 따른 상품 매력도 및 구매전환 강화 실습 [3회차] 2025.07.24.(목) 13:00 ~ 17:00 ㅣ 4시간 네이버 스마트 스토어 진입 전략 : 온라인 판로 개척 ! 나만의 디지털 매장 구축하기 네이버 생태계의 이해 및 스마트 스토어 입점 실습 (*과제물 : 통신판매업 신고) AI 도구를 활용한 상세페이지 기획 및 키워드 설계 노하우 [4회차] 2025.07.25.(금) 13:00 ~ 17:00 ㅣ 4시간 실전 스마트 스토어 상품등록 : 직접 등록하고 관리하는 나만의 관광상품 상품등록 실습 (나만의 관광 상품 상세 페이지 제작) 재구매를 부르는 디지털 고객 응대 및 후기 관리 시뮬레이션 [5회차] 2025.07.30.(수) 13:00 ~ 17:00 ㅣ 4시간 기획 상품 발표 및 온라인 판매 확대 방법 : 기획에서 판매까지, 실전으로 검증받다 ! 개인별 기획 상품 발표 및 전문가 피드백 온라인 마케팅 전략과 실전 마케팅 사례 특강 ○ 참가 비용 유/무 무료교육 ○ 교육 장소 대전세종관광기업지원센터 교육장 (대전 중구 대종로488번길 54 / 은행동 65-1) ○ 활동 혜택 수료 시, 대전관광공사 명의 수료증 및 시상품 제공 ○ 오프라인 모임 횟 수 오프라인 교육 5회 (20시간) ○ 지원 방법 네이버 폼 작성하여 제출 https://naver.me/xktf1JUk ○ 공식 홈페이지 (대전세종관광기업지원센터) http://tourbiz.daejeonsejong.or.kr ○ 문의처 : 프로그램 운영 사무국 Tel. 042-825-7000",,"2025-08-12 10:59:40",,"8df0b93af3ddb1362dfab16f26ae3fd3e72c8e16adb668d90000d2bd06a8a295"
91,4,,https://plus.cnu.ac.kr/_prog/_board/?mode=V&no=2507660&code=sub07_070808&site_dvs_cd=kr&menu_dvs_cd=070808&skey=&sval=&site_dvs=&ntt_tag=&GotoPage=2,"2025년 디지털윤리 창작콘텐츠 공모전 안내","1. 공 모 명 : 2025년 디지털윤리 창작콘텐츠 공모전 2. 공모부문 및 대상: 붙임문서 참조 3. 공모기간 : '25년 6월 2일(월) ~ 10월 2일(목) 4. 제출방법 : 디지털윤리.kr에서 온라인 접수 5. 시상규모 : 대통령상, 국무총리상, 방통위원장상, 교육부장관상 등 총 25점 (총 상금 2,050만원) 6. 결과발표 : '25년 11월(예정) 7. 시 상 식 : '25년 12월(예정)",,"2025-08-12 10:59:42",,d7734010715afa78f8c97c3fea89431583b397e25b2b325da6790d8d89b3ed37
92,4,,https://plus.cnu.ac.kr/_prog/_board/?mode=V&no=2507595&code=sub07_070808&site_dvs_cd=kr&menu_dvs_cd=070808&skey=&sval=&site_dvs=&ntt_tag=&GotoPage=2,안전한 학교 공모전 안내,○ 접수기간 : ’25. 6. 5.～7. 18. ○ 공모주제 : 학교안전사고 예방 관련 자유 주제 ○ 공모부문 및 참가대상 ① 학교안전 정책 제안(만19세 이상 대한민국 국민)② 안전교육 우수사례(유·초·중·고 교직원) ③ 학교안전 합창대회(유·초·중·고 학생 및 지도교사 1인) ※ 자세한 사항은 첨부파일을 참고하시기 바랍니다.,,"2025-08-12 10:59:45",,"81303d3d2d26e55c7cfe1699460f7091161f0738f30a7c6fb97655a01e523123"
93,4,,https://plus.cnu.ac.kr/_prog/_board/?mode=V&no=2507570&code=sub07_070808&site_dvs_cd=kr&menu_dvs_cd=070808&skey=&sval=&site_dvs=&ntt_tag=&GotoPage=2,[대전관광공사] 2025년 로컬 기획자 양성과정 교육생 모집 (~6.30),"대전관광공사에서 대전 및 세종 지역의 콘텐츠를 발굴하고 직접 개발하는 로컬 콘텐츠 기획자 양성과정 교육생을 모집합니다! ○ 주최사 / 활동명 대전관광공사 / 로컬 콘텐츠 기획자 양성과정 ​ ○ 활동내용 대전 및 세종 지역의 로컬 콘텐츠 기획자 양성을 위한 전문인력 양성 교육 프로그램 - 관광트렌드, 관광상품 개발, 프로젝트 기획법, PPT 제작방법 등 ​ ○ 모집 기간 2025년 6월 9일 (월) ~ 6월 30일 (월) ​ ○ 모집 인원 선착순 50명 이내 ​ ○ 모집 대상(+졸업생 가능여부) -  대전·세종 관광 분야 취업 희망자 -  관광 종사자(예비자) 및 유관기관 종사자 -  대전·세종 소재 대학생 누구나 ​ ○ 참가 비용 유/무 무료교육 ​ ○ 우대 사항 해당사항 없음 ​ ○ 교육 장소 대전세종관광기업지원센터 교육장 (대전 중구 대종로488번길 54 / 은행동 65-1) ​ ○ 교육 기간 2025년 7월 2일 (수) ~ 7월 11일 (금) * 세부 교육일시는 포스터를 참고해주세요 ​ ○ 활동 혜택 수료 시, 대전관광공사 명의 수료증 및 시상품 제공 ​ ○ 오프라인 모임 횟 수 오프라인 교육 5회 (20시간) ​ ○ 지원 방법 네이버 폼 작성하여 제출 https://naver.me/Fc57CU3Q ​ ○ 공식 카페/블로그 및 SNS http://tourbiz.daejeonsejong.or.kr/kr/index.php ​ ○ 문의처 프로그램 운영 사무국 Tel. 042-825-7000 H.P 010-6799-2203 ​",,"2025-08-12 10:59:49",,dc78a9f3f8a249fb226b58b2bcd2be3a4564cc2dab239e71d5abd767f7d68d16
94,4,,https://plus.cnu.ac.kr/_prog/_board/?mode=V&no=2506985&code=sub07_070808&site_dvs_cd=kr&menu_dvs_cd=070808&skey=&sval=&site_dvs=&ntt_tag=&GotoPage=2,[팀원 모집] CNU 생성형 인공지능 챌린지에 함께 참여할 팀원을 모집합니다!,"안녕하세요! 충남대학교에서 열리는 생성형 인공지능 챌린지(~5/16)에 함께 도전할 팀원을 모집합니다. 이런 분을 찾습니다! 전공 무관: 인문, 사회, 자연, 공학 등 모든 전공 환영! AI에 관심이 있거나, 대학 내 불편함/문제를 직접 경험해본 분 새로운 아이디어를 함께 고민하고, 즐겁게 협업할 분 카카오톡 오픈 채팅방으로 문의 부탁 드립니다! https://open.kakao.com/o/sK6fTavh 저도 AI에 대해 이제 막 관심을 갖는 단계라서 함께 고민하고, 서로의 경험과 시각을 모아 즐겁게 대회 준비할 수 있으면 좋겠습니다!",,"2025-08-12 10:59:53",,"8de6f6b9d248b072c52b74cc23dab1814e9b9028d0644c2fc55d3c57a0800d2a"
95,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97280&skey=&sval=&GotoPage=1,맘스터치 죽동점 아르바이트 직원 모집,"TAB MENU 구인 구직 ﻿ 구인 게시판 보기 맘스터치 죽동점 아르바이트 직원 모집 구분 구인 업체명 맘스터치 죽동점 작성자 최** 업태 급여 시급 10,030원 근무시간 아래내용 참조 모집기간 2025-08-12 ~ 2025-08-19 연락처 010-2406-0329 등록일시 2025.08.12 맘스터치 죽동점에서 아르바이트 직원 모집합니다. ▶ 모집분야 및 근무시간 - POS : 수, 목, 금 (17시 ~ 22시) / 금 (11시 ~ 17시) - 주 방  : 월, 화 (11시 ~ 14시) /  월, 목 (17시 ~ 22시) 문자(이름, 나이, 거주지, 근무희망 요일 및 시간, 면접가능일, 알바경력 간단히) 남겨주시면 연락할께요. 6개월 이상 근무 가능한 분 지원 바랍니다. 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 10:59:59",,"06edcd42f29a8e428df9bd5138104153c131c1cd8f867c2ff2dfd1d62765dbef"
96,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97279&skey=&sval=&GotoPage=1,since1995 청명학원에서 과학 선생님을 모십니다.,"TAB MENU 구인 구직 ﻿ 구인 게시판 보기 since1995 청명학원에서 과학 선생님을 모십니다. 구분 구인 업체명 청명학원 작성자 전* 업태 교육업 급여 월급 3,000,000원 근무시간 오후 3시~11시 모집기간 2025-08-12 ~ 2025-08-29 연락처 010-4441-4956 등록일시 2025.08.12 자격 요건 - 3년이상 경력자 대우 - 대학졸업자 또는 예정자 근무조건 - 고용형태: 전임강사 및 파트강사 - 급여: 면접 후 결정 '전임강사의 경우 비율제 적용, 최저 월급 3,000,000 보장: 보장 기간 1년' '파트강사의 경우 시급제 적용, 최저 시급 20,000부터, 면접 후 결정' 근무지 - 대전 중구 보문산로 255 (청명학원) 근무요일 - 전임: 월~금 주5일 근무 - 파트: 월~금 주5일 중 협의 접수기간 ~2025.08.29 22시 이전까지 제출서류 이력서 접수방법 (E-mail 접수) skelton99@naver.com 전형절차 1차. 서류 2차. 면접(필요시 시범강의) 3차. 최종합격 * 좋은 마인드를 가진 백마인을 만나길 소망해 봅니다. 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:00:02",,"928b1b783274d94fa8888238f8b26ccd7ca0aaa16ff5ddabffb2689dfd0171b6"
97,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97278&skey=&sval=&GotoPage=1,"재수생남 과학,고1여 영어 과외쌤구해요","TAB MENU 구인 구직 ﻿ 구인 게시판 보기 재수생남 과학,고1여 영어 과외쌤구해요 구분 구인 업체명 토탈과외정보 작성자 송** 업태 급여 월급 350,000원 근무시간 협의 모집기간 2025-08-11 ~ 2025-08-18 연락처 010-4805-4127 등록일시 2025.08.11 수업이두개있습니다. ●첫번째수업 재수생남 과학 생투 물원 주2번1시간30분45만 요일시간관계없음 동구가양동 흥룡초동 근처 ●두번째수업 고1여주2번1시간3분영어35 서대전여고학생 중구문화동 위수업 가능하신쌤은 학교.전공.학년.이름. 경력사항 문자로 주세요(010 4805 4127) ●토탈과외정보● 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:00:37",,f016b7342c5f9781d2e3d11100952b1080a57e97e30b41d2e6bb09d7af54ac04
